transaction_id,customer_id,transaction_date,amount,transaction_type,payment_status
TXN_00018196,CUST_007953,2026-01-16 19:58:43.235425,80.56,Purchase,Failed
TXN_00018197,CUST_007951,2026-07-31 19:58:43.235477,17.92,Refund,Completed
TXN_00018198,CUST_006955,2026-06-29 19:58:43.235531,24.85,Purchase,Completed
TXN_00018199,CUST_009198,2024-12-29 19:58:43.235585,33.89,Purchase,Completed
TXN_00018200,CUST_002337,2026-02-16 19:58:43.235637,137.63,Purchase,Completed
TXN_00018201,CUST_003455,2024-09-28 19:58:43.235688,118.6,Subscription,Completed
TXN_00018202,CUST_008594,2024-09-11 19:58:43.235740,97.05,Subscription,Completed
TXN_00018203,CUST_004322,2026-07-15 19:58:43.235791,65.14,Purchase,Completed
TXN_00018204,CUST_004758,2025-12-31 19:58:43.235841,13.88,Subscription,Completed
TXN_00018205,CUST_000661,2025-03-22 19:58:43.235893,72.75,Subscription,Failed
TXN_00018206,CUST_001898,2026-01-10 19:58:43.235944,14.22,Subscription,Completed
TXN_00018207,CUST_003967,2026-06-25 19:58:43.235996,86.4,Purchase,Completed
TXN_00018208,CUST_004981,2026-01-30 19:58:43.236046,61.14,Purchase,Completed
TXN_00018209,CUST_009086,2026-07-14 19:58:43.236101,17.61,Subscription,Completed
TXN_00018210,CUST_000082,2025-02-12 19:58:43.236172,70.01,Purchase,Completed
TXN_00018211,CUST_008648,2025-04-05 19:58:43.236225,46.13,Purchase,Completed
TXN_00018212,CUST_007331,2025-03-29 19:58:43.236277,98.03,Subscription,Completed
TXN_00018213,CUST_003180,2026-02-16 19:58:43.236329,155.51,Purchase,Pending
TXN_00018214,CUST_005614,2026-03-08 19:58:43.236386,155.74,Purchase,Failed
TXN_00018215,CUST_004890,2026-03-27 19:58:43.236440,62.88,Subscription,Failed
TXN_00018216,CUST_003890,2025-12-16 19:58:43.236491,170.7,Subscription,Completed
TXN_00018217,CUST_007814,2024-10-15 19:58:43.236542,191.1,Purchase,Completed
TXN_00018218,CUST_009016,2026-08-20 19:58:43.236596,78.09,Purchase,Completed
TXN_00018220,CUST_002237,2025-09-07 19:58:43.236683,38.27,Subscription,Completed
TXN_00018222,CUST_000756,2025-08-12 19:58:43.236767,46.12,Purchase,Completed
TXN_00018223,CUST_003473,2025-07-08 19:58:43.236821,27.01,Purchase,Completed
TXN_00018224,CUST_003830,2025-05-25 19:58:43.236872,137.44,Subscription,Failed
TXN_00018225,CUST_006133,2026-01-09 19:58:43.236924,143.05,Purchase,Completed
TXN_00018226,CUST_002034,2025-08-09 19:58:43.236975,41.07,Purchase,Completed
TXN_00018227,CUST_000875,2026-05-04 19:58:43.237026,20.15,Purchase,Completed
TXN_00018228,CUST_001679,2025-03-26 19:58:43.237077,16.64,Subscription,Completed
TXN_00018229,CUST_006072,2025-04-23 19:58:43.237137,189.03,Subscription,Completed
TXN_00018230,CUST_007398,2025-09-29 19:58:43.237191,205.03,Subscription,Pending
TXN_00018231,CUST_000296,2025-06-19 19:58:43.237242,20.53,Subscription,Pending
TXN_00018232,CUST_009924,2025-03-16 19:58:43.237293,28.06,Purchase,Completed
TXN_00018233,CUST_000779,2026-01-12 19:58:43.237344,76.53,Purchase,Completed
TXN_00018234,CUST_008314,2025-07-02 19:58:43.237403,10.25,Purchase,Completed
TXN_00018235,CUST_006034,2025-05-20 19:58:43.237455,85.12,Upgrade,Pending
TXN_00018236,CUST_009249,2024-09-23 19:58:43.237507,11.04,Purchase,Failed
TXN_00018237,CUST_009517,2026-05-18 19:58:43.237558,47.22,Subscription,Completed
TXN_00018238,CUST_001063,2026-01-19 19:58:43.237610,16.86,Purchase,Completed
TXN_00018239,CUST_004741,2025-03-15 19:58:43.237663,18.34,Purchase,Completed
TXN_00018240,CUST_004682,2025-07-30 19:58:43.237715,41.73,Purchase,Completed
TXN_00018241,CUST_009406,2025-05-10 19:58:43.237767,37.55,Subscription,Completed
TXN_00018242,CUST_002979,2026-01-14 19:58:43.237818,59.3,Purchase,Completed
TXN_00018243,CUST_000259,2025-04-24 19:58:43.237872,170.22,Purchase,Completed
TXN_00018244,CUST_007424,2026-08-11 19:58:43.237924,251.75,Purchase,Completed
TXN_00018245,CUST_004182,2026-05-29 19:58:43.237975,49.19,Purchase,Completed
TXN_00018246,CUST_009551,2025-05-24 19:58:43.238026,178.62,Refund,Completed
TXN_00018247,CUST_002714,2026-01-13 19:58:43.238077,72.82,Purchase,Completed
TXN_00018248,CUST_006601,2025-02-05 19:58:43.238136,37.89,Subscription,Completed
TXN_00018249,CUST_009796,2026-07-02 19:58:43.238191,46.12,Purchase,Completed
TXN_00018250,CUST_009385,2025-06-05 19:58:43.238243,36.94,Purchase,Completed
TXN_00018251,CUST_006894,2026-06-22 19:58:43.238295,56.98,Purchase,Completed
TXN_00018252,CUST_009384,2026-05-16 19:58:43.238346,62.29,Purchase,Completed
TXN_00018253,CUST_006159,2024-12-16 19:58:43.238405,137.73,Purchase,Completed
TXN_00018254,CUST_004857,2025-02-20 19:58:43.238457,44.22,Purchase,Completed
TXN_00018255,CUST_009056,2024-09-21 19:58:43.238509,36.35,Purchase,Completed
TXN_00018257,CUST_009836,2025-12-13 19:58:43.238594,20.04,Subscription,Completed
TXN_00018258,CUST_007475,2025-09-13 19:58:43.238646,39.67,Purchase,Completed
TXN_00018259,CUST_001469,2026-01-03 19:58:43.238697,19.08,Purchase,Completed
TXN_00018260,CUST_008556,2026-05-12 19:58:43.238751,55.88,Purchase,Completed
TXN_00018261,CUST_004843,2024-10-25 19:58:43.238803,114.89,Purchase,Completed
TXN_00018262,CUST_002379,2025-01-02 19:58:43.238854,45.13,Subscription,Completed
TXN_00018263,CUST_008770,2026-01-16 19:58:43.238908,68.76,Purchase,Completed
TXN_00018264,CUST_006000,2024-12-02 19:58:43.238960,123.49,Purchase,Completed
TXN_00018265,CUST_009491,2025-08-11 19:58:43.239012,35.27,Subscription,Completed
TXN_00018266,CUST_006294,2026-05-08 19:58:43.239063,38.14,Purchase,Completed
TXN_00018267,CUST_009319,2025-04-19 19:58:43.239115,38.86,Purchase,Completed
TXN_00018268,CUST_004067,2025-03-23 19:58:43.239177,26.47,Refund,Completed
TXN_00018269,CUST_002408,2024-09-26 19:58:43.239229,32.4,Subscription,Completed
TXN_00018270,CUST_005413,2025-09-10 19:58:43.239280,20.44,Subscription,Pending
TXN_00018271,CUST_009263,2024-11-19 19:58:43.239354,46.75,Subscription,Completed
TXN_00018272,CUST_001687,2025-11-17 19:58:43.239456,18.6,Purchase,Completed
TXN_00018273,CUST_004824,2025-05-18 19:58:43.239545,23.63,Subscription,Completed
TXN_00018274,CUST_000349,2026-06-15 19:58:43.239633,32.1,Subscription,Completed
TXN_00018275,CUST_008200,2024-10-05 19:58:43.239725,85.31,Subscription,Completed
TXN_00018276,CUST_005073,2025-09-15 19:58:43.239824,42.61,Purchase,Completed
TXN_00018277,CUST_009331,2026-05-09 19:58:43.239914,103.96,Purchase,Completed
TXN_00018278,CUST_003186,2026-07-17 19:58:43.240006,107.59,Subscription,Completed
TXN_00018279,CUST_002870,2025-01-29 19:58:43.240101,64.99,Subscription,Completed
TXN_00018280,CUST_003120,2026-01-15 19:58:43.240211,31.67,Purchase,Completed
TXN_00018281,CUST_001776,2025-06-08 19:58:43.240300,11.63,Purchase,Completed
TXN_00018282,CUST_003031,2025-12-26 19:58:43.240357,12.05,Upgrade,Completed
TXN_00018283,CUST_003655,2026-08-05 19:58:43.240423,38.09,Purchase,Completed
TXN_00018284,CUST_004824,2024-12-27 19:58:43.240476,175.6,Purchase,Completed
TXN_00018285,CUST_002315,2026-08-28 19:58:43.240528,20.91,Purchase,Completed
TXN_00018286,CUST_007044,2025-09-12 19:58:43.240580,232.89,Subscription,Completed
TXN_00018288,CUST_009240,2026-02-05 19:58:43.240672,44.35,Subscription,Completed
TXN_00018289,CUST_009173,2025-01-05 19:58:43.240725,19.01,Purchase,Completed
TXN_00018290,CUST_000898,2026-02-08 19:58:43.240777,12.03,Refund,Completed
TXN_00018291,CUST_006682,2025-05-02 19:58:43.240828,53.65,Purchase,Completed
TXN_00018292,CUST_000377,2026-06-19 19:58:43.240880,36.46,Subscription,Completed
TXN_00018293,CUST_009141,2026-03-18 19:58:43.240931,31.92,Purchase,Completed
TXN_00018294,CUST_007750,2025-11-04 19:58:43.240982,113.82,Subscription,Completed
TXN_00018295,CUST_002540,2025-10-19 19:58:43.241033,177.09,Purchase,Completed
TXN_00018296,CUST_006521,2026-05-24 19:58:43.241084,13.39,Purchase,Completed
TXN_00018297,CUST_001929,2025-07-28 19:58:43.241148,62.34,Purchase,Completed
TXN_00018298,CUST_007491,2026-06-13 19:58:43.241200,49.44,Purchase,Failed
TXN_00018299,CUST_006844,2024-11-22 19:58:43.241272,36.45,Purchase,Completed
TXN_00018300,CUST_000501,2026-03-28 19:58:43.241329,88.73,Purchase,Failed
TXN_00018302,CUST_002850,2025-02-12 19:58:43.241429,37.02,Purchase,Completed
TXN_00018303,CUST_003538,2024-11-23 19:58:43.241481,35.65,Purchase,Completed
TXN_00018304,CUST_005071,2025-12-01 19:58:43.241534,55.15,Subscription,Completed
TXN_00018305,CUST_009203,2026-06-14 19:58:43.241585,18.55,Purchase,Completed
TXN_00018306,CUST_003738,2024-12-19 19:58:43.241637,16.01,Purchase,Completed
TXN_00018307,CUST_008520,2025-02-22 19:58:43.241688,12.73,Subscription,Pending
TXN_00018308,CUST_009941,2025-02-13 19:58:43.241740,10.29,Purchase,Completed
TXN_00018309,CUST_003611,2025-04-05 19:58:43.241791,15.89,Purchase,Completed
TXN_00018310,CUST_005338,2024-09-18 19:58:43.241844,115.44,Purchase,Completed
TXN_00018311,CUST_009870,2026-08-06 19:58:43.241897,17.78,Purchase,Completed
TXN_00018312,CUST_005928,2025-07-16 19:58:43.241948,13.5,Purchase,Completed
TXN_00018313,CUST_003998,2025-02-22 19:58:43.242000,15.76,Purchase,Completed
TXN_00018314,CUST_008524,2026-02-13 19:58:43.242051,79.0,Purchase,Completed
TXN_00018315,CUST_002270,2025-01-05 19:58:43.242102,22.57,Purchase,Completed
TXN_00018316,CUST_009194,2025-02-12 19:58:43.242164,51.85,Refund,Completed
TXN_00018317,CUST_000287,2025-03-28 19:58:43.242228,18.54,Purchase,Completed
TXN_00018318,CUST_004665,2025-11-05 19:58:43.242289,22.5,Purchase,Completed
TXN_00018319,CUST_000051,2025-09-11 19:58:43.242341,316.64,Purchase,Completed
TXN_00018320,CUST_005648,2025-07-10 19:58:43.242404,19.11,Upgrade,Completed
TXN_00018321,CUST_006677,2026-01-10 19:58:43.242457,49.81,Subscription,Completed
TXN_00018322,CUST_001931,2026-04-24 19:58:43.242509,188.76,Purchase,Completed
TXN_00018323,CUST_002335,2025-06-11 19:58:43.242560,15.5,Subscription,Completed
TXN_00018324,CUST_009278,2025-05-21 19:58:43.242612,37.46,Purchase,Completed
TXN_00018325,CUST_009995,2024-09-19 19:58:43.242664,50.95,Purchase,Completed
TXN_00018326,CUST_007114,2025-03-08 19:58:43.242715,78.47,Subscription,Completed
TXN_00018327,CUST_005593,2025-10-06 19:58:43.242766,17.18,Subscription,Completed
TXN_00018328,CUST_000491,2025-01-18 19:58:43.242820,130.78,Purchase,Completed
TXN_00018329,CUST_008999,2024-09-14 19:58:43.242871,57.68,Purchase,Completed
TXN_00018330,CUST_002413,2026-01-01 19:58:43.242923,59.91,Purchase,Failed
TXN_00018331,CUST_006656,2025-05-27 19:58:43.242974,17.26,Purchase,Failed
TXN_00018332,CUST_009675,2026-04-30 19:58:43.243025,33.61,Subscription,Completed
TXN_00018333,CUST_005878,2026-09-02 19:58:43.243076,24.59,Purchase,Completed
TXN_00018334,CUST_008922,2025-04-12 19:58:43.243136,93.64,Purchase,Completed
TXN_00018335,CUST_002403,2025-08-19 19:58:43.243189,19.8,Purchase,Completed
TXN_00018336,CUST_007114,2026-06-04 19:58:43.243257,108.37,Refund,Completed
TXN_00018337,CUST_004359,2024-09-26 19:58:43.243311,33.97,Subscription,Completed
TXN_00018338,CUST_001532,2024-09-25 19:58:43.243363,206.53,Purchase,Completed
TXN_00018339,CUST_009022,2025-08-17 19:58:43.243425,20.81,Purchase,Completed
TXN_00018340,CUST_006266,2026-03-10 19:58:43.243481,10.12,Purchase,Completed
TXN_00018341,CUST_009387,2026-05-01 19:58:43.243533,181.57,Purchase,Failed
TXN_00018342,CUST_006199,2024-11-01 19:58:43.243588,37.41,Purchase,Completed
TXN_00018343,CUST_005648,2025-03-02 19:58:43.243640,42.85,Subscription,Completed
TXN_00018344,CUST_006668,2024-12-01 19:58:43.243691,88.59,Purchase,Completed
TXN_00018346,CUST_003550,2026-05-11 19:58:43.243776,86.7,Refund,Completed
TXN_00018347,CUST_000245,2024-10-16 19:58:43.243828,48.05,Purchase,Completed
TXN_00018348,CUST_009205,2026-09-04 19:58:43.243879,58.56,Subscription,Completed
TXN_00018349,CUST_007896,2025-07-06 19:58:43.243930,42.24,Purchase,Pending
TXN_00018350,CUST_006979,2025-01-11 19:58:43.243982,357.9,Purchase,Completed
TXN_00018351,CUST_001610,2026-01-17 19:58:43.244033,53.55,Purchase,Completed
TXN_00018352,CUST_002388,2025-06-13 19:58:43.244086,13.25,Purchase,Completed
TXN_00018353,CUST_003118,2025-05-11 19:58:43.244147,13.76,Purchase,Completed
TXN_00018354,CUST_008660,2025-03-14 19:58:43.244199,63.23,Purchase,Completed
TXN_00018355,CUST_005140,2025-10-07 19:58:43.244277,137.63,Purchase,Completed
TXN_00018356,CUST_009364,2026-02-12 19:58:43.244331,168.73,Purchase,Failed
TXN_00018357,CUST_005519,2026-01-30 19:58:43.244391,89.66,Purchase,Completed
TXN_00018358,CUST_001970,2025-06-18 19:58:43.244445,38.8,Subscription,Failed
TXN_00018359,CUST_004128,2026-01-04 19:58:43.244497,59.92,Purchase,Completed
TXN_00018360,CUST_003147,2025-07-26 19:58:43.244551,43.01,Purchase,Completed
TXN_00018361,CUST_004376,2025-01-30 19:58:43.244602,22.12,Subscription,Failed
TXN_00018362,CUST_006532,2025-05-04 19:58:43.244653,48.21,Subscription,Completed
TXN_00018363,CUST_008872,2025-07-29 19:58:43.244704,56.77,Subscription,Completed
TXN_00018364,CUST_002441,2026-08-17 19:58:43.244756,33.42,Purchase,Completed
TXN_00018365,CUST_003943,2026-01-12 19:58:43.244807,27.43,Subscription,Failed
TXN_00018366,CUST_009628,2026-08-01 19:58:43.244858,25.9,Upgrade,Completed
TXN_00018367,CUST_005092,2026-02-19 19:58:43.244909,27.81,Purchase,Completed
TXN_00018368,CUST_008340,2025-04-15 19:58:43.244961,25.2,Refund,Completed
TXN_00018370,CUST_000665,2026-08-08 19:58:43.245045,62.71,Subscription,Completed
TXN_00018371,CUST_000483,2026-03-16 19:58:43.245097,46.54,Purchase,Completed
TXN_00018372,CUST_002691,2024-10-02 19:58:43.245158,16.64,Refund,Completed
TXN_00018373,CUST_007839,2025-03-25 19:58:43.245214,96.91,Subscription,Completed
TXN_00018374,CUST_003666,2025-09-16 19:58:43.245288,30.2,Subscription,Completed
TXN_00018375,CUST_000017,2025-05-03 19:58:43.245346,22.11,Purchase,Completed
TXN_00018376,CUST_000107,2025-02-02 19:58:43.245410,29.4,Subscription,Completed
TXN_00018377,CUST_008420,2025-06-29 19:58:43.245462,32.86,Subscription,Completed
TXN_00018378,CUST_007115,2025-09-06 19:58:43.245513,38.55,Purchase,Completed
TXN_00018379,CUST_009837,2025-12-27 19:58:43.245565,54.11,Purchase,Completed
TXN_00018380,CUST_006401,2025-12-12 19:58:43.245617,117.28,Purchase,Failed
TXN_00018381,CUST_006379,2024-09-19 19:58:43.245671,158.65,Purchase,Completed
TXN_00018382,CUST_001026,2025-08-30 19:58:43.245726,12.55,Purchase,Completed
TXN_00018383,CUST_000904,2024-12-23 19:58:43.245779,79.94,Purchase,Completed
TXN_00018384,CUST_001914,2026-07-31 19:58:43.245830,52.37,Purchase,Pending
TXN_00018385,CUST_006344,2025-06-11 19:58:43.245882,49.72,Purchase,Completed
TXN_00018386,CUST_008256,2026-02-14 19:58:43.245933,121.5,Purchase,Completed
TXN_00018387,CUST_003311,2026-08-13 19:58:43.245985,19.7,Purchase,Completed
TXN_00018388,CUST_001230,2025-01-09 19:58:43.246037,96.59,Subscription,Completed
TXN_00018389,CUST_001331,2025-06-25 19:58:43.246088,199.13,Subscription,Completed
TXN_00018390,CUST_003168,2024-11-18 19:58:43.246149,89.29,Upgrade,Pending
TXN_00018391,CUST_005487,2026-06-30 19:58:43.246202,49.09,Subscription,Failed
TXN_00018392,CUST_000418,2026-01-18 19:58:43.246253,12.75,Purchase,Completed
TXN_00018393,CUST_000786,2025-07-16 19:58:43.246305,100.3,Purchase,Completed
TXN_00018394,CUST_001085,2024-10-23 19:58:43.246356,33.67,Subscription,Completed
TXN_00018395,CUST_006148,2026-03-08 19:58:43.246418,29.45,Subscription,Completed
TXN_00018396,CUST_008648,2025-06-19 19:58:43.246470,188.67,Purchase,Completed
TXN_00018397,CUST_000918,2025-03-10 19:58:43.246521,75.52,Purchase,Completed
TXN_00018398,CUST_004576,2026-02-22 19:58:43.246572,28.67,Purchase,Failed
TXN_00018399,CUST_001313,2024-12-17 19:58:43.246623,27.6,Purchase,Completed
TXN_00018400,CUST_004802,2025-09-15 19:58:43.246677,51.8,Subscription,Completed
TXN_00018401,CUST_009938,2025-02-09 19:58:43.246728,69.04,Purchase,Completed
TXN_00018402,CUST_001199,2026-03-05 19:58:43.246779,21.79,Purchase,Completed
TXN_00018403,CUST_005266,2025-12-27 19:58:43.246831,18.87,Purchase,Completed
TXN_00018404,CUST_000891,2026-03-07 19:58:43.246881,157.43,Subscription,Completed
TXN_00018405,CUST_007425,2026-03-23 19:58:43.246933,183.37,Subscription,Completed
TXN_00018406,CUST_006682,2025-04-01 19:58:43.246984,92.51,Purchase,Failed
TXN_00018407,CUST_002904,2025-03-12 19:58:43.247040,27.86,Subscription,Completed
TXN_00018408,CUST_008550,2025-04-17 19:58:43.247108,59.49,Subscription,Failed
TXN_00018409,CUST_003210,2024-10-06 19:58:43.247192,12.81,Purchase,Completed
TXN_00018411,CUST_007264,2026-04-14 19:58:43.247281,172.23,Purchase,Completed
TXN_00018412,CUST_006737,2026-04-16 19:58:43.247334,16.76,Subscription,Completed
TXN_00018413,CUST_002354,2024-12-06 19:58:43.247393,55.72,Purchase,Completed
TXN_00018414,CUST_000825,2025-05-08 19:58:43.247447,58.96,Purchase,Completed
TXN_00018415,CUST_006036,2025-10-07 19:58:43.247498,15.17,Subscription,Completed
TXN_00018416,CUST_003613,2024-09-26 19:58:43.247550,16.39,Subscription,Failed
TXN_00018417,CUST_004585,2025-02-10 19:58:43.247602,25.93,Purchase,Completed
TXN_00018418,CUST_004426,2025-03-09 19:58:43.247653,48.88,Subscription,Completed
TXN_00018419,CUST_000276,2026-05-01 19:58:43.247704,47.17,Purchase,Failed
TXN_00018420,CUST_008115,2025-01-12 19:58:43.247756,24.22,Purchase,Completed
TXN_00018421,CUST_007220,2025-02-15 19:58:43.247812,75.48,Purchase,Completed
TXN_00018422,CUST_007254,2026-08-04 19:58:43.247864,30.53,Purchase,Completed
TXN_00018423,CUST_009812,2025-05-20 19:58:43.247915,119.56,Purchase,Completed
TXN_00018424,CUST_004613,2025-04-06 19:58:43.247966,57.46,Purchase,Completed
TXN_00018425,CUST_006402,2025-07-20 19:58:43.248017,12.46,Purchase,Completed
TXN_00018426,CUST_002660,2024-09-26 19:58:43.248068,60.01,Purchase,Completed
TXN_00018427,CUST_000954,2025-07-16 19:58:43.248120,113.27,Purchase,Completed
TXN_00018428,CUST_007357,2026-02-20 19:58:43.248181,62.68,Upgrade,Completed
TXN_00018429,CUST_002290,2026-06-24 19:58:43.248252,17.9,Purchase,Completed
TXN_00018430,CUST_006607,2025-12-04 19:58:43.248311,47.8,Subscription,Completed
TXN_00018431,CUST_006745,2026-01-29 19:58:43.248363,35.03,Subscription,Completed
TXN_00018432,CUST_002131,2025-06-04 19:58:43.248424,32.67,Purchase,Failed
TXN_00018433,CUST_009770,2025-08-20 19:58:43.248479,60.2,Purchase,Completed
TXN_00018434,CUST_002248,2024-10-07 19:58:43.248531,27.88,Subscription,Completed
TXN_00018435,CUST_005646,2026-03-09 19:58:43.248583,46.97,Purchase,Failed
TXN_00018436,CUST_000319,2025-11-06 19:58:43.248634,16.93,Purchase,Completed
TXN_00018437,CUST_009101,2024-10-20 19:58:43.248686,29.25,Subscription,Completed
TXN_00018438,CUST_001509,2024-12-19 19:58:43.248737,34.65,Purchase,Completed
TXN_00018439,CUST_008063,2025-06-30 19:58:43.248788,66.43,Purchase,Completed
TXN_00018440,CUST_007769,2026-08-18 19:58:43.248845,15.27,Purchase,Completed
TXN_00018441,CUST_006300,2026-07-13 19:58:43.248897,63.47,Purchase,Completed
TXN_00018442,CUST_000782,2026-02-21 19:58:43.248948,102.65,Purchase,Completed
TXN_00018443,CUST_002638,2024-10-22 19:58:43.248999,21.7,Subscription,Completed
TXN_00018446,CUST_001095,2024-12-26 19:58:43.249117,55.96,Purchase,Failed
TXN_00018447,CUST_004318,2026-06-11 19:58:43.249180,69.12,Purchase,Completed
TXN_00018448,CUST_000373,2025-02-26 19:58:43.249233,23.74,Purchase,Completed
TXN_00018449,CUST_006510,2025-02-28 19:58:43.249284,51.22,Purchase,Completed
TXN_00018450,CUST_008585,2026-03-30 19:58:43.249339,28.26,Subscription,Completed
TXN_00018451,CUST_008742,2026-02-01 19:58:43.249399,17.56,Subscription,Failed
TXN_00018452,CUST_004306,2026-09-02 19:58:43.249451,117.07,Purchase,Completed
TXN_00018453,CUST_001101,2026-08-18 19:58:43.249502,19.5,Purchase,Completed
TXN_00018454,CUST_003200,2026-06-08 19:58:43.249553,20.79,Purchase,Completed
TXN_00018455,CUST_003252,2025-11-09 19:58:43.249604,26.0,Purchase,Failed
TXN_00018456,CUST_003321,2026-06-07 19:58:43.249656,25.31,Purchase,Failed
TXN_00018457,CUST_007437,2025-03-30 19:58:43.249707,67.57,Purchase,Completed
TXN_00018458,CUST_003803,2026-01-06 19:58:43.249758,73.1,Purchase,Completed
TXN_00018459,CUST_001462,2026-06-10 19:58:43.249810,14.9,Purchase,Completed
TXN_00018460,CUST_002174,2024-11-02 19:58:43.249861,105.8,Subscription,Completed
TXN_00018461,CUST_005148,2025-06-11 19:58:43.249915,48.86,Subscription,Failed
TXN_00018462,CUST_005864,2026-04-08 19:58:43.249969,17.0,Subscription,Pending
TXN_00018463,CUST_002806,2026-07-02 19:58:43.250021,17.13,Purchase,Completed
TXN_00018464,CUST_003320,2025-12-06 19:58:43.250075,85.07,Purchase,Completed
TXN_00018466,CUST_006576,2025-01-01 19:58:43.250169,149.09,Purchase,Completed
TXN_00018467,CUST_001782,2025-09-05 19:58:43.250221,33.05,Subscription,Completed
TXN_00018468,CUST_007655,2025-10-19 19:58:43.250274,61.45,Purchase,Completed
